ts_utc,gpu_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_power_w,cpu_util_pct,mem_used_mib,mem_total_mib
2026-07-19T03:40:12Z,0,0,97887,47.17,0.0,4329,181114
2026-07-19T03:40:32Z,0,0,97887,47.18,0.1,4347,181114
2026-07-19T03:40:52Z,0,0,97887,47.18,0.1,4329,181114
2026-07-19T03:41:12Z,0,0,97887,47.18,0.0,4327,181114
2026-07-19T03:41:32Z,0,0,97887,47.18,0.1,4357,181114
2026-07-19T03:41:52Z,0,0,97887,47.19,0.1,4339,181114
2026-07-19T03:42:12Z,0,0,97887,47.19,0.0,4336,181114
2026-07-19T03:42:32Z,0,0,97887,47.17,0.1,4338,181114
2026-07-19T03:42:52Z,0,0,97887,47.19,0.1,4354,181114
2026-07-19T03:43:12Z,0,0,97887,47.17,0.0,4353,181114
2026-07-19T03:43:32Z,0,0,97887,47.18,0.1,4472,181114
2026-07-19T03:43:52Z,0,0,97887,47.17,0.1,4356,181114
2026-07-19T03:44:12Z,0,0,97887,47.18,0.0,4339,181114
2026-07-19T03:44:32Z,0,0,97887,47.18,0.0,4343,181114
2026-07-19T03:44:52Z,0,0,97887,47.18,0.1,4330,181114
2026-07-19T03:45:12Z,0,0,97887,47.19,0.0,4325,181114
2026-07-19T03:45:32Z,0,0,97887,47.18,0.0,4330,181114
2026-07-19T03:45:52Z,0,0,97887,47.18,0.2,4354,181114
2026-07-19T03:46:12Z,0,0,97887,47.18,0.0,4341,181114
2026-07-19T03:46:32Z,0,0,97887,47.18,0.0,4347,181114
2026-07-19T03:46:52Z,0,0,97887,47.19,0.1,4336,181114
2026-07-19T03:47:12Z,0,0,97887,47.19,0.0,4331,181114
2026-07-19T03:47:32Z,0,0,97887,47.19,0.0,4337,181114
2026-07-19T03:47:52Z,0,0,97887,47.19,0.2,4354,181114
2026-07-19T03:48:12Z,0,0,97887,47.18,0.0,4347,181114
2026-07-19T03:48:32Z,0,0,97887,47.18,0.0,4341,181114
2026-07-19T03:48:52Z,0,0,97887,47.18,0.1,4337,181114
2026-07-19T03:49:12Z,0,0,97887,47.69,0.0,4343,181114
2026-07-19T03:49:33Z,0,0,97887,47.19,0.0,4343,181114
2026-07-19T03:49:53Z,0,0,97887,47.19,0.2,4340,181114
2026-07-19T03:50:13Z,0,0,97887,47.19,0.0,4342,181114
2026-07-19T03:50:33Z,0,0,97887,47.18,0.0,4341,181114
2026-07-19T03:50:53Z,0,0,97887,47.18,0.1,4334,181114
2026-07-19T03:51:13Z,0,0,97887,47.19,0.0,4327,181114
2026-07-19T03:51:33Z,0,0,97887,47.17,0.0,4337,181114
2026-07-19T03:51:53Z,0,0,97887,47.19,0.2,4343,181114
2026-07-19T03:52:13Z,0,0,97887,47.18,0.0,4331,181114
2026-07-19T03:52:33Z,0,0,97887,47.19,0.0,4334,181114
2026-07-19T03:52:53Z,0,0,97887,47.18,0.1,4331,181114
2026-07-19T03:53:13Z,0,0,97887,47.18,0.0,4328,181114
2026-07-19T03:53:33Z,0,0,97887,47.20,0.0,4323,181114
2026-07-19T03:53:53Z,0,0,97887,47.18,0.2,4346,181114
2026-07-19T03:54:13Z,0,0,97887,47.17,0.0,4340,181114
2026-07-19T03:54:33Z,0,0,97887,47.17,0.0,4341,181114
2026-07-19T03:54:53Z,0,0,97887,47.17,0.1,4353,181114
2026-07-19T03:55:13Z,0,0,97887,47.19,0.0,4335,181114
2026-07-19T03:55:33Z,0,0,97887,47.18,0.0,4326,181114
2026-07-19T03:55:53Z,0,0,97887,47.18,0.2,4353,181114
2026-07-19T03:56:13Z,0,0,97887,47.17,0.0,4330,181114
2026-07-19T03:56:33Z,0,0,97887,47.19,0.0,4335,181114
2026-07-19T03:56:53Z,0,0,97887,47.19,0.1,4372,181114
2026-07-19T03:57:13Z,0,0,97887,47.18,0.0,4365,181114
2026-07-19T03:57:33Z,0,0,97887,47.18,0.0,4361,181114
2026-07-19T03:57:53Z,0,0,97887,47.19,0.2,4365,181114
2026-07-19T03:58:13Z,0,0,97887,47.20,0.0,4346,181114
2026-07-19T03:58:33Z,0,0,97887,47.19,0.0,4348,181114
2026-07-19T03:58:53Z,0,0,97887,47.19,0.1,4364,181114
2026-07-19T03:59:13Z,0,0,97887,47.21,0.0,4347,181114
2026-07-19T03:59:33Z,0,0,97887,47.17,0.0,4355,181114
2026-07-19T03:59:53Z,0,0,97887,47.18,0.2,4368,181114
2026-07-19T04:00:13Z,0,0,97887,47.19,0.0,4355,181114
2026-07-19T04:00:33Z,0,0,97887,47.19,0.0,4352,181114
2026-07-19T04:00:53Z,0,0,97887,47.19,0.1,4345,181114
2026-07-19T04:01:14Z,0,0,97887,47.19,0.0,4355,181114
2026-07-19T04:01:34Z,0,0,97887,47.19,0.0,4341,181114
2026-07-19T04:01:54Z,0,0,97887,47.19,0.2,4402,181114
2026-07-19T04:02:14Z,0,0,97887,47.18,0.0,4352,181114
2026-07-19T04:02:34Z,0,0,97887,47.18,0.0,4355,181114
2026-07-19T04:02:54Z,0,0,97887,47.18,0.1,4343,181114
2026-07-19T04:03:14Z,0,0,97887,47.19,0.0,4326,181114
2026-07-19T04:03:34Z,0,0,97887,47.19,0.0,4333,181114
2026-07-19T04:03:54Z,0,0,97887,47.20,0.2,4339,181114
2026-07-19T04:04:14Z,0,0,97887,47.18,0.0,4332,181114
2026-07-19T04:04:34Z,0,0,97887,47.17,0.0,4339,181114
2026-07-19T04:04:54Z,0,0,97887,47.17,0.1,4353,181114
2026-07-19T04:05:14Z,0,0,97887,47.19,0.0,4343,181114
2026-07-19T04:05:34Z,0,0,97887,47.17,0.0,4340,181114
2026-07-19T04:05:54Z,0,0,97887,47.19,0.2,4378,181114
2026-07-19T04:06:14Z,0,0,97887,47.19,0.0,4352,181114
2026-07-19T04:06:34Z,0,0,97887,47.17,0.0,4351,181114
2026-07-19T04:06:54Z,0,0,97887,47.18,0.1,4374,181114
2026-07-19T04:07:14Z,0,0,97887,47.17,0.0,4341,181114
2026-07-19T04:07:34Z,0,0,97887,47.20,0.0,4346,181114
2026-07-19T04:07:54Z,0,0,97887,47.17,0.2,4356,181114
2026-07-19T04:08:14Z,0,0,97887,47.18,0.0,4338,181114
2026-07-19T04:08:34Z,0,0,97887,47.20,0.0,4341,181114
2026-07-19T04:08:54Z,0,0,97887,47.18,0.1,4424,181114
2026-07-19T04:09:14Z,0,0,97887,47.18,0.0,4350,181114
2026-07-19T04:09:34Z,0,0,97887,47.19,0.0,4343,181114
2026-07-19T04:09:54Z,0,0,97887,47.19,0.1,4372,181114
2026-07-19T04:10:14Z,0,0,97887,47.18,0.1,4354,181114
2026-07-19T04:10:34Z,0,0,97887,47.18,0.0,4353,181114
2026-07-19T04:10:54Z,0,0,97887,47.19,0.1,4353,181114
2026-07-19T04:11:14Z,0,0,97887,47.19,0.1,4349,181114
2026-07-19T04:11:34Z,0,0,97887,47.18,0.0,4339,181114
2026-07-19T04:11:54Z,0,0,97887,47.19,0.1,4356,181114
2026-07-19T04:12:14Z,0,0,97887,47.18,0.1,4348,181114
2026-07-19T04:12:34Z,0,0,97887,47.19,0.0,4347,181114
2026-07-19T04:12:55Z,0,0,97887,47.17,0.0,4406,181114
2026-07-19T04:13:15Z,0,0,97887,47.19,0.1,4339,181114
2026-07-19T04:13:35Z,0,0,97887,47.18,0.0,4330,181114
2026-07-19T04:13:55Z,0,0,97887,47.18,0.1,4362,181114
2026-07-19T04:14:15Z,0,0,97887,47.18,0.1,4362,181114
2026-07-19T04:14:35Z,0,0,97887,47.18,0.0,4347,181114
2026-07-19T04:14:55Z,0,0,97887,47.19,0.0,4348,181114
2026-07-19T04:15:15Z,0,0,97887,47.17,0.1,4340,181114
2026-07-19T04:15:35Z,0,0,97887,47.18,0.0,4334,181114
2026-07-19T04:15:55Z,0,0,97887,47.18,0.1,4349,181114
2026-07-19T04:16:15Z,0,0,97887,47.18,0.1,4333,181114
2026-07-19T04:16:35Z,0,0,97887,47.18,0.0,4333,181114
2026-07-19T04:16:55Z,0,0,97887,47.18,0.0,4330,181114
2026-07-19T04:17:15Z,0,0,97887,47.18,0.1,4324,181114
2026-07-19T04:17:35Z,0,0,97887,47.18,0.0,4321,181114
2026-07-19T04:17:55Z,0,0,97887,47.18,0.1,4350,181114
2026-07-19T04:18:15Z,0,0,97887,47.18,0.1,4356,181114
2026-07-19T04:18:35Z,0,0,97887,47.18,0.0,4351,181114
2026-07-19T04:18:55Z,0,0,97887,47.18,0.0,4355,181114
2026-07-19T04:19:15Z,0,0,97887,47.17,0.1,4375,181114
2026-07-19T04:19:35Z,0,0,97887,47.18,0.0,4353,181114
2026-07-19T04:19:55Z,0,0,97887,47.18,0.1,4372,181114
2026-07-19T04:20:15Z,0,0,97887,47.19,0.1,4375,181114
2026-07-19T04:20:35Z,0,0,97887,47.18,0.0,4346,181114
2026-07-19T04:20:55Z,0,0,97887,47.18,0.0,4354,181114
2026-07-19T04:21:15Z,0,0,97887,47.19,0.1,4337,181114
2026-07-19T04:21:35Z,0,0,97887,47.18,0.0,4336,181114
2026-07-19T04:21:55Z,0,0,97887,47.19,0.1,4358,181114
2026-07-19T04:22:15Z,0,0,97887,47.17,0.1,4363,181114
2026-07-19T04:22:35Z,0,0,97887,47.18,0.0,4350,181114
2026-07-19T04:22:55Z,0,0,97887,47.18,0.0,4348,181114
2026-07-19T04:23:15Z,0,0,97887,47.18,0.1,4355,181114
2026-07-19T04:23:35Z,0,0,97887,47.19,0.0,4354,181114
2026-07-19T04:23:55Z,0,0,97887,47.17,0.1,4369,181114
2026-07-19T04:24:15Z,0,0,97887,47.18,0.1,4359,181114
2026-07-19T04:24:36Z,0,0,97887,47.18,0.0,4359,181114
2026-07-19T04:24:56Z,0,0,97887,47.18,0.0,4361,181114
2026-07-19T04:25:16Z,0,0,97887,47.17,0.1,4376,181114
2026-07-19T04:25:36Z,0,0,97887,47.18,0.0,4347,181114
2026-07-19T04:25:56Z,0,0,97887,47.17,0.1,4403,181114
2026-07-19T04:26:16Z,0,0,97887,47.17,0.1,4373,181114
2026-07-19T04:26:36Z,0,0,97887,47.17,0.0,4359,181114
2026-07-19T04:26:56Z,0,0,97887,47.18,0.0,4353,181114
2026-07-19T04:27:16Z,0,0,97887,47.18,0.1,4368,181114
2026-07-19T04:27:36Z,0,0,97887,47.19,0.0,4345,181114
2026-07-19T04:27:56Z,0,0,97887,47.19,0.1,4363,181114
2026-07-19T04:28:16Z,0,0,97887,47.17,0.1,4344,181114
2026-07-19T04:28:36Z,0,0,97887,47.18,0.0,4339,181114
2026-07-19T04:28:56Z,0,0,97887,47.19,0.0,4334,181114
2026-07-19T04:29:16Z,0,0,97887,47.18,0.1,4372,181114
2026-07-19T04:29:36Z,0,0,97887,47.19,0.0,4358,181114
2026-07-19T04:29:56Z,0,0,97887,47.17,0.1,4361,181114
2026-07-19T04:30:16Z,0,0,97887,47.17,0.1,4348,181114
2026-07-19T04:30:36Z,0,0,97887,47.18,0.0,4332,181114
2026-07-19T04:30:56Z,0,0,97887,47.18,0.0,4341,181114
2026-07-19T04:31:16Z,0,0,97887,47.18,0.1,4359,181114
2026-07-19T04:31:36Z,0,0,97887,47.17,0.0,4352,181114
2026-07-19T04:31:56Z,0,0,97887,47.18,0.1,4406,181114
2026-07-19T04:32:16Z,0,0,97887,47.18,0.1,4378,181114
2026-07-19T04:32:36Z,0,0,97887,47.17,0.0,4352,181114
2026-07-19T04:32:56Z,0,0,97887,47.18,0.0,4344,181114
2026-07-19T04:33:16Z,0,0,97887,47.18,0.1,4357,181114
2026-07-19T04:33:36Z,0,0,97887,47.18,0.0,4344,181114
2026-07-19T04:33:56Z,0,0,97887,47.18,0.1,4388,181114
2026-07-19T04:34:16Z,0,0,97887,47.18,0.1,4356,181114
2026-07-19T04:34:36Z,0,0,97887,47.18,0.0,4340,181114
2026-07-19T04:34:56Z,0,0,97887,47.19,0.0,4339,181114
2026-07-19T04:35:16Z,0,0,97887,47.18,0.1,4349,181114
2026-07-19T04:35:36Z,0,0,97887,47.18,0.0,4339,181114
2026-07-19T04:35:56Z,0,0,97887,47.18,0.1,4352,181114
2026-07-19T04:36:17Z,0,0,97887,47.18,0.1,4377,181114
2026-07-19T04:36:37Z,0,0,97887,47.18,0.0,4339,181114
2026-07-19T04:36:57Z,0,0,97887,47.18,0.0,4337,181114
2026-07-19T04:37:17Z,0,0,97887,47.18,0.1,4346,181114
2026-07-19T04:37:37Z,0,0,97887,47.17,0.0,4342,181114
2026-07-19T04:37:57Z,0,0,97887,47.18,0.0,4374,181114
2026-07-19T04:38:17Z,0,0,97887,47.18,0.1,4410,181114
2026-07-19T04:38:37Z,0,0,97887,47.19,0.0,4327,181114
2026-07-19T04:38:57Z,0,0,97887,47.17,0.0,4330,181114
2026-07-19T04:39:17Z,0,0,97887,47.19,0.1,4319,181114
2026-07-19T04:39:37Z,0,0,97887,47.18,0.1,4308,181114
2026-07-19T04:39:57Z,0,0,97887,47.17,0.0,4310,181114
2026-07-19T04:40:17Z,0,0,97887,47.19,0.1,4361,181114
2026-07-19T04:40:37Z,0,0,97887,47.18,0.1,4339,181114
2026-07-19T04:40:57Z,0,0,97887,47.18,0.0,4344,181114
2026-07-19T04:41:17Z,0,0,97887,47.19,0.0,4365,181114
2026-07-19T04:41:37Z,0,0,97887,47.17,0.1,4369,181114
2026-07-19T04:41:57Z,0,0,97887,47.18,0.0,4352,181114
2026-07-19T04:42:17Z,0,0,97887,47.17,0.1,4346,181114
2026-07-19T04:42:37Z,0,0,97887,47.18,0.1,4348,181114
2026-07-19T04:42:57Z,0,0,97887,47.18,0.0,4352,181114
2026-07-19T04:43:17Z,0,0,97887,47.18,0.0,4351,181114
2026-07-19T04:43:37Z,0,0,97887,47.19,0.1,4361,181114
2026-07-19T04:43:57Z,0,0,97887,47.17,0.0,4362,181114
2026-07-19T04:44:17Z,0,0,97887,47.18,0.1,4373,181114
2026-07-19T04:44:37Z,0,0,97887,47.18,0.1,4364,181114
2026-07-19T04:44:57Z,0,0,97887,47.19,0.0,4366,181114
2026-07-19T04:45:17Z,0,0,97887,47.19,0.0,4363,181114
2026-07-19T04:45:37Z,0,0,97887,47.18,0.1,4327,181114
2026-07-19T04:45:57Z,0,0,97887,47.18,0.0,4334,181114
2026-07-19T04:46:17Z,0,0,97887,47.18,0.1,4356,181114
2026-07-19T04:46:37Z,0,0,97887,47.18,0.1,4347,181114
2026-07-19T04:46:57Z,0,0,97887,47.18,0.0,4349,181114
2026-07-19T04:47:17Z,0,0,97887,47.18,0.0,4348,181114
2026-07-19T04:47:37Z,0,0,97887,47.18,0.1,4354,181114
2026-07-19T04:47:57Z,0,0,97887,47.19,0.0,4349,181114
2026-07-19T04:48:18Z,0,0,97887,47.18,0.1,4374,181114
2026-07-19T04:48:38Z,0,0,97887,47.18,0.1,4370,181114
2026-07-19T04:48:58Z,0,0,97887,47.18,0.0,4369,181114
2026-07-19T04:49:18Z,0,0,97887,47.18,0.0,4375,181114
2026-07-19T04:49:38Z,0,0,97887,47.17,0.1,4372,181114
2026-07-19T04:49:58Z,0,0,97887,47.18,0.0,4356,181114
2026-07-19T04:50:18Z,0,0,97887,47.18,0.1,4359,181114
2026-07-19T04:50:38Z,0,0,97887,47.18,0.1,4355,181114
2026-07-19T04:50:58Z,0,0,97887,47.18,0.0,4343,181114
2026-07-19T04:51:18Z,0,0,97887,47.19,0.0,4344,181114
2026-07-19T04:51:38Z,0,0,97887,47.19,0.1,4339,181114
2026-07-19T04:51:58Z,0,0,97887,47.18,0.0,4330,181114
2026-07-19T04:52:18Z,0,0,97887,47.17,0.1,4352,181114
2026-07-19T04:52:38Z,0,0,97887,47.17,0.1,4339,181114
2026-07-19T04:52:58Z,0,0,97887,47.18,0.0,4342,181114
2026-07-19T04:53:18Z,0,0,97887,47.17,0.0,4347,181114
2026-07-19T04:53:38Z,0,0,97887,47.18,0.1,4397,181114
2026-07-19T04:53:58Z,0,0,97887,47.18,0.0,4368,181114
2026-07-19T04:54:18Z,0,0,97887,47.18,0.1,4376,181114
2026-07-19T04:54:38Z,0,0,97887,47.19,0.1,4351,181114
2026-07-19T04:54:58Z,0,0,97887,47.17,0.0,4340,181114
2026-07-19T04:55:18Z,0,0,97887,47.18,0.0,4348,181114
2026-07-19T04:55:38Z,0,0,97887,47.17,0.1,4358,181114
2026-07-19T04:55:58Z,0,0,97887,47.19,0.0,4356,181114
2026-07-19T04:56:18Z,0,0,97887,47.19,0.1,4365,181114
2026-07-19T04:56:38Z,0,0,97887,47.18,0.1,4375,181114
2026-07-19T04:56:58Z,0,0,97887,47.17,0.0,4356,181114
2026-07-19T04:57:18Z,0,0,97887,47.19,0.0,4354,181114
2026-07-19T04:57:38Z,0,0,97887,47.17,0.1,4356,181114
2026-07-19T04:57:58Z,0,0,97887,47.18,0.0,4341,181114
2026-07-19T04:58:18Z,0,0,97887,47.18,0.1,4364,181114
2026-07-19T04:58:38Z,0,0,97887,47.18,0.1,4356,181114
2026-07-19T04:58:58Z,0,0,97887,47.19,0.0,4352,181114
2026-07-19T04:59:18Z,0,0,97887,47.18,0.0,4345,181114
2026-07-19T04:59:38Z,0,0,97887,47.18,0.1,4371,181114
2026-07-19T04:59:59Z,0,0,97887,47.18,0.0,4363,181114
2026-07-19T05:00:19Z,0,0,97887,47.17,0.1,4372,181114
2026-07-19T05:00:39Z,0,0,97887,47.18,0.1,4373,181114
2026-07-19T05:00:59Z,0,0,97887,47.18,0.0,4365,181114
2026-07-19T05:01:19Z,0,0,97887,47.18,0.0,4360,181114
2026-07-19T05:01:39Z,0,0,97887,47.18,0.1,4351,181114
2026-07-19T05:01:59Z,0,0,97887,47.18,0.0,4336,181114
2026-07-19T05:02:19Z,0,0,97887,47.17,0.1,4359,181114
2026-07-19T05:02:39Z,0,0,97887,47.18,0.1,4381,181114
2026-07-19T05:02:59Z,0,0,97887,47.19,0.0,4359,181114
2026-07-19T05:03:19Z,0,0,97887,47.17,0.0,4363,181114
2026-07-19T05:03:39Z,0,0,97887,47.19,0.1,4366,181114
2026-07-19T05:03:59Z,0,0,97887,47.18,0.0,4351,181114
2026-07-19T05:04:19Z,0,0,97887,47.18,0.1,4351,181114
2026-07-19T05:04:39Z,0,0,97887,47.18,0.1,4405,181114
2026-07-19T05:04:59Z,0,0,97887,47.18,0.0,4361,181114
2026-07-19T05:05:19Z,0,0,97887,47.18,0.0,4357,181114
2026-07-19T05:05:39Z,0,0,97887,47.18,0.1,4390,181114
2026-07-19T05:05:59Z,0,0,97887,47.19,0.0,4358,181114
2026-07-19T05:06:19Z,0,0,97887,47.19,0.1,4375,181114
2026-07-19T05:06:39Z,0,0,97887,47.17,0.1,4372,181114
2026-07-19T05:06:59Z,0,0,97887,47.17,0.0,4359,181114
2026-07-19T05:07:19Z,0,0,97887,47.17,0.0,4354,181114
