ts_utc,gpu_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_power_w,cpu_util_pct,mem_used_mib,mem_total_mib
2026-07-19T04:54:39Z,0,0,97887,47.53,0.0,4380,181114
2026-07-19T04:54:59Z,0,0,97887,47.49,0.2,4404,181114
2026-07-19T04:55:19Z,0,0,97887,47.51,0.0,4390,181114
2026-07-19T04:55:39Z,0,0,97887,47.48,0.0,4384,181114
2026-07-19T04:55:59Z,0,0,97887,47.43,0.1,4388,181114
2026-07-19T04:56:19Z,0,0,97887,47.54,0.0,4385,181114
2026-07-19T04:56:39Z,0,0,97887,47.52,0.0,4382,181114
2026-07-19T04:56:59Z,0,0,97887,47.47,0.2,4395,181114
2026-07-19T04:57:19Z,0,0,97887,47.51,0.0,4385,181114
2026-07-19T04:57:39Z,0,0,97887,47.52,0.0,4381,181114
2026-07-19T04:57:59Z,0,0,97887,47.55,0.1,4384,181114
2026-07-19T04:58:19Z,0,0,97887,47.54,0.0,4385,181114
2026-07-19T04:58:39Z,0,0,97887,47.50,0.0,4367,181114
2026-07-19T04:58:59Z,0,0,97887,47.49,0.2,4404,181114
2026-07-19T04:59:19Z,0,0,97887,47.50,0.0,4389,181114
2026-07-19T04:59:40Z,0,0,97887,47.47,0.0,4387,181114
2026-07-19T05:00:00Z,0,0,97887,47.46,0.1,4366,181114
2026-07-19T05:00:20Z,0,0,97887,47.49,0.0,4367,181114
2026-07-19T05:00:40Z,0,0,97887,47.49,0.0,4363,181114
2026-07-19T05:01:00Z,0,0,97887,47.45,0.2,4368,181114
2026-07-19T05:01:20Z,0,0,97887,47.54,0.0,4380,181114
2026-07-19T05:01:40Z,0,0,97887,47.51,0.0,4388,181114
2026-07-19T05:02:00Z,0,0,97887,47.49,0.1,4424,181114
2026-07-19T05:02:20Z,0,0,97887,47.46,0.0,4406,181114
2026-07-19T05:02:40Z,0,0,97887,47.47,0.0,4393,181114
2026-07-19T05:03:00Z,0,0,97887,47.51,0.2,4413,181114
2026-07-19T05:03:20Z,0,0,97887,47.52,0.0,4404,181114
2026-07-19T05:03:40Z,0,0,97887,47.51,0.0,4396,181114
2026-07-19T05:04:00Z,0,0,97887,47.44,0.1,4401,181114
2026-07-19T05:04:20Z,0,0,97887,47.53,0.0,4383,181114
2026-07-19T05:04:40Z,0,0,97887,47.54,0.0,4390,181114
2026-07-19T05:05:00Z,0,0,97887,47.52,0.2,4431,181114
2026-07-19T05:05:20Z,0,0,97887,47.53,0.0,4407,181114
2026-07-19T05:05:40Z,0,0,97887,47.51,0.0,4393,181114
2026-07-19T05:06:00Z,0,0,97887,47.49,0.1,4406,181114
2026-07-19T05:06:20Z,0,0,97887,47.43,0.0,4400,181114
2026-07-19T05:06:40Z,0,0,97887,47.51,0.0,4399,181114
2026-07-19T05:07:00Z,0,0,97887,47.47,0.2,4432,181114
2026-07-19T05:07:20Z,0,0,97887,47.48,0.0,4393,181114
2026-07-19T05:07:40Z,0,0,97887,47.46,0.0,4398,181114
